File,code,PrevDH,Lag,Seg_Start,Seg_End,Word,Word_Start,Word_End,PrevWord,Pre_Seg,Pre_Seg_Start,Pre_Seg_End,Post_Seg,Post_Seg_Start,Post_Seg_End,Window,Vowels_per_Second,gender,birthyear,age,obs,prev
PH06-2-7,1,1,18.329,729.093,729.122,THAT,729.093,729.282,THE,OW,729.063,729.093,AE,729.122,729.213,1.01,6.931,f,1941,65,1,1
PH06-2-7,1,9,8.981,738.053,738.113,THAT,738.053,738.263,THAT,IY,737.813,738.053,AH,738.113,738.183,1.26,3.968,f,1941,65,1,0
PH06-2-7,1,1,2.04,740.193,740.253,THE,740.193,740.303,THAT,AW,740.073,740.193,AH,740.253,740.303,2.449,2.042,f,1941,65,1,1
PH06-2-7,1,1,0.889,741.033,741.063,THEY,741.033,741.192,THE,N,740.953,741.033,EY,741.063,741.192,1.78,3.933,f,1941,65,1,1
PH06-2-7,1,1,0.391,741.463,741.533,THE,741.463,741.583,THEY,AO,741.343,741.463,AH,741.533,741.583,1.721,5.811,f,1941,65,1,1
PH06-2-7,1,1,1.3,742.783,742.853,THE,742.783,742.883,THE,AO,742.713,742.783,AH,742.853,742.883,1.56,6.41,f,1941,65,1,1
PH06-2-7,1,1,1.44,744.203,744.233,THAT,744.203,744.323,THE,R,744.173,744.203,AE,744.233,744.283,0.93,8.602,f,1941,65,1,1
PH06-2-7,1,1,4.22,748.483,748.513,THE,748.483,748.543,THAT,V,748.453,748.483,AH,748.513,748.543,0.98,8.163,f,1941,65,1,1
PH06-2-7,1,1,15.219,763.682,763.713,THE,763.682,763.762,THE,IY,763.603,763.682,AH,763.713,763.762,1.82,3.297,f,1941,65,1,1
PH06-2-7,1,1,37.231,800.752,800.803,THAT,800.752,800.993,THE,UW,800.643,800.752,AE,800.803,800.963,1.65,4.848,f,1941,65,1,1
PH06-2-7,1,9,12.195,812.878,813.028,THE,812.878,813.188,THAT,AE,812.738,812.878,AH,813.028,813.188,3.299,1.212,f,1941,65,1,0
PH06-2-7,1,1,0.089,813.208,813.247,THE,813.208,813.277,THE,B,813.188,813.208,AH,813.247,813.277,1.21,4.959,f,1941,65,1,1
PH06-2-7,1,1,2.811,815.728,815.757,THE,815.728,816.088,THE,sp,815.018,815.728,IY,815.757,816.088,2.875,1.043,f,1941,65,1,1
PH06-2-7,1,1,3.615,819.613,819.663,THE,819.613,819.703,THE,sp,819.593,819.613,AH,819.663,819.703,2.47,4.453,f,1941,65,1,1
PH06-2-7,1,1,14.43,833.963,834.013,THEY,833.963,834.133,THE,sp,833.613,833.963,EY,834.013,834.133,2,3,f,1941,65,1,1
PH06-2-7,1,1,0.88,834.802,834.873,THAT,834.802,835.013,THEY,sp,834.623,834.802,AE,834.873,834.983,1.47,2.721,f,1941,65,1,1
PH06-2-7,1,1,1.16,835.803,835.833,THAT'S,835.803,836.173,THAT,UW,835.593,835.803,AE,835.833,835.983,1.879,5.322,f,1941,65,1,1
PH06-2-7,1,1,0.25,836.173,836.213,THAT'S,836.173,836.423,THAT'S,S,836.022,836.173,AE,836.213,836.323,1.86,5.376,f,1941,65,1,1
PH06-2-7,2,1,21.02,857.303,857.353,THAT,857.303,857.443,THAT'S,sp,856.783,857.303,AE,857.353,857.413,1.589,3.147,f,1941,65,1,1
PH06-2-7,1,1,23.2,880.503,880.583,THAT,880.503,880.643,THAT,sp,880.272,880.503,AH,880.583,880.613,1.921,1.041,f,1941,65,1,1
PH06-2-7,1,1,3.47,884.053,884.082,THE,884.053,884.113,THAT,sp,883.592,884.053,AH,884.082,884.113,1.61,3.727,f,1941,65,1,1
PH06-2-7,1,1,22.44,906.463,906.513,THE,906.463,906.553,THE,sp,905.203,906.463,IY,906.513,906.553,3.091,2.588,f,1941,65,1,1
PH06-2-7,1,1,7.44,913.843,913.873,THAT,913.843,913.993,THE,L,913.783,913.843,AE,913.873,913.933,1.71,2.339,f,1941,65,1,1
PH06-2-7,1,1,20.44,934.303,934.332,THEY'RE,934.303,934.433,THAT,sp,932.722,934.303,EH,934.332,934.383,3.1,2.903,f,1941,65,1,1
PH06-2-7,1,1,0.709,935.063,935.093,THEY,935.063,935.142,THEY'RE,ER,935.012,935.063,EY,935.093,935.142,1.27,7.874,f,1941,65,1,1
PH06-2-7,1,1,19.27,954.282,954.313,THEY,954.282,954.412,THEY,ER,954.233,954.282,EY,954.313,954.412,1.2,5.833,f,1941,65,1,1
PH06-2-7,2,0,6.321,960.592,960.643,THEY,960.592,960.733,THEY,IY,960.513,960.592,EY,960.643,960.733,1.47,6.122,f,1941,65,1,0
PH06-2-7,1,2,1.53,962.143,962.173,THEY,962.143,962.263,THEY,N,962.103,962.143,EY,962.173,962.263,1.15,6.087,f,1941,65,1,1
PH06-2-7,1,1,0.83,962.943,962.993,THEY,962.943,963.093,THEY,JH,962.903,962.943,EY,962.993,963.093,1.65,5.455,f,1941,65,1,1
PH06-2-7,1,0,15.42,978.263,978.292,THAT,978.263,978.513,THEY,sp,977.883,978.263,AE,978.292,978.463,1.71,2.924,f,1941,65,1,0
PH06-2-7,1,1,1.36,979.662,979.703,THAT'S,979.662,979.873,THAT,NG,979.613,979.662,AE,979.703,979.753,1.99,4.02,f,1941,65,1,1
PH06-2-7,1,1,3.04,982.673,982.703,THAT,982.673,982.913,THAT'S,S,982.543,982.673,AH,982.703,982.852,2.79,2.509,f,1941,65,1,1
PH06-2-7,1,1,24.8,1007.473,1007.623,((THEY)),1007.473,1007.713,THAT,sp,1007.113,1007.473,EY,1007.623,1007.713,1.71,3.509,f,1941,65,1,1
PH06-2-7,1,1,1.44,1009.023,1009.083,THEY,1009.023,1009.153,((THEY)),F,1008.993,1009.023,EY,1009.083,1009.153,1.57,6.369,f,1941,65,1,1
PH06-2-7,1,1,7.77,1016.863,1016.892,THEY,1016.863,1016.923,THEY,sp,1015.662,1016.863,EY,1016.892,1016.923,2.669,2.623,f,1941,65,1,1
PH06-2-7,1,1,27.139,1043.853,1043.903,THIS,1043.853,1044.062,THEY,IY,1043.653,1043.853,AH,1043.903,1043.933,1.28,5.469,f,1941,65,1,1
PH06-2-7,1,1,0.341,1044.213,1044.243,THIS,1044.213,1044.403,THIS,Z,1044.093,1044.213,AH,1044.243,1044.273,1.89,4.762,f,1941,65,1,1
PH06-2-7,1,1,31.75,1075.903,1075.953,THIS,1075.903,1076.153,THIS,sp,1075.883,1075.903,IH,1075.953,1076.013,1.02,3.922,f,1941,65,1,1
PH06-2-7,1,1,0.319,1076.253,1076.313,THEIR,1076.253,1076.472,THIS,Z,1076.193,1076.253,EH,1076.313,1076.443,1.46,3.425,f,1941,65,1,1
PH06-2-7,2,1,4.391,1080.803,1080.833,THE,1080.803,1080.863,THEIR,N,1080.713,1080.803,AH,1080.833,1080.863,1.571,1.91,f,1941,65,1,1
PH06-2-7,2,2,1.23,1081.883,1081.933,THAT,1081.883,1082.093,THE,sp,1081.242,1081.883,AE,1081.933,1082.013,1.78,1.685,f,1941,65,1,1
PH06-2-7,1,2,5.45,1087.383,1087.433,THAT,1087.383,1087.543,THAT,S,1087.283,1087.383,AH,1087.433,1087.482,1.439,6.949,f,1941,65,1,1
PH06-2-7,0,1,3.42,1090.773,1090.802,THIS,1090.773,1090.963,THAT,sp,1090.733,1090.773,IH,1090.802,1090.833,1.479,4.057,f,1941,65,0,1
PH06-2-7,1,1,10.36,1101.253,1101.283,THE,1101.253,1101.323,THIS,N,1101.223,1101.253,AH,1101.283,1101.323,1.83,4.918,f,1941,65,1,1
PH06-2-7,0,0,24.05,1125.302,1125.343,THE,1125.302,1125.373,THE,P,1125.233,1125.302,AH,1125.343,1125.373,1.509,5.302,f,1941,65,0,0
PH06-2-7,2,0,4.75,1130.043,1130.093,THEY,1130.043,1130.123,THE,sp,1128.513,1130.043,EY,1130.093,1130.123,2.92,2.055,f,1941,65,1,0
PH06-2-7,1,1,34.39,1164.243,1164.393,THE,1164.243,1164.513,THEY,EH,1164.163,1164.243,IY,1164.393,1164.513,1.111,6.301,f,1941,65,1,1
PH06-2-7,0,1,6.3,1170.752,1170.783,THE,1170.752,1170.813,THE,N,1170.723,1170.752,AH,1170.783,1170.813,1.42,7.042,f,1941,65,0,1
PH06-2-7,1,0,1.8,1172.523,1172.583,THE,1172.523,1172.613,THE,OW,1172.453,1172.523,AH,1172.583,1172.613,1.25,7.2,f,1941,65,1,0
PH06-2-7,1,1,0.67,1173.213,1173.253,THE,1173.213,1173.283,THE,N,1173.183,1173.213,AH,1173.253,1173.283,1.78,4.494,f,1941,65,1,1
PH06-2-7,1,1,1.36,1174.583,1174.613,THE,1174.583,1174.643,THE,N,1174.533,1174.583,AH,1174.613,1174.643,1.16,3.448,f,1941,65,1,1
PH06-2-7,0,1,1.38,1175.813,1175.873,THAT,1175.813,1176.023,THE,K,1175.753,1175.813,AE,1175.873,1175.982,0.88,4.545,f,1941,65,0,1
PH06-2-7,1,1,17.24,1193.133,1193.183,THEY,1193.133,1193.263,THAT,OW,1193.073,1193.133,EY,1193.183,1193.263,2.15,2.326,f,1941,65,1,1
PH06-2-7,1,1,25.96,1218.953,1218.993,THERE'S,1218.953,1219.223,THEY,N,1218.873,1218.953,EH,1218.993,1219.093,2.42,4.132,f,1941,65,1,1
PH06-2-7,1,9,11.21,1230.233,1230.293,THESE,1230.233,1230.433,THERE'S,K,1230.193,1230.233,IY,1230.293,1230.343,1.53,5.229,f,1941,65,1,0
PH06-2-7,1,9,19.94,1250.213,1250.243,THEY,1250.213,1250.373,THESE,R,1250.183,1250.213,EY,1250.243,1250.373,1.03,4.854,f,1941,65,1,0
PH06-2-7,1,1,12.41,1262.693,1262.753,THE,1262.693,1262.783,THEY,AH,1262.653,1262.693,AH,1262.753,1262.783,1.25,4,f,1941,65,1,1
PH06-2-7,1,1,2.45,1265.172,1265.202,THE,1265.172,1265.233,THE,N,1265.143,1265.172,AH,1265.202,1265.233,1.05,6.667,f,1941,65,1,1
PH06-2-7,1,1,20.03,1285.102,1285.133,THIS,1285.102,1285.263,THE,M,1285.003,1285.102,AH,1285.133,1285.163,1.47,3.401,f,1941,65,1,1
PH06-2-7,1,1,0.78,1285.873,1286.013,THE,1285.873,1286.043,THIS,sp,1285.403,1285.873,AH,1286.013,1286.043,1.701,2.939,f,1941,65,1,1
PH06-2-7,1,1,6.71,1292.643,1292.693,THEY,1292.643,1292.753,THE,AW,1292.553,1292.643,EY,1292.693,1292.753,0.879,6.826,f,1941,65,1,1
PH06-2-7,1,1,0.399,1292.933,1292.963,THAT,1292.933,1293.152,THEY,UW,1292.813,1292.933,AE,1292.963,1293.113,0.9,5.556,f,1941,65,1,1
PH06-2-7,1,1,20.651,1313.623,1313.663,((THE)),1313.623,1313.803,THAT,sp,1313.333,1313.623,AH,1313.663,1313.803,1.81,3.867,f,1941,65,1,1
PH06-2-7,1,1,1.13,1314.763,1314.823,THAT,1314.763,1314.933,((THE)),AY,1314.423,1314.763,AH,1314.823,1314.883,1.97,4.061,f,1941,65,1,1
PH06-2-7,1,2,14.87,1329.632,1329.662,THAT'S,1329.632,1329.803,THAT,OW,1329.442,1329.632,AE,1329.662,1329.743,1.32,4.545,f,1941,65,1,1
PH06-2-7,1,1,19.37,1349.013,1349.063,THEN,1349.013,1349.173,THAT'S,L,1348.893,1349.013,EH,1349.063,1349.113,1.41,4.965,f,1941,65,1,1
PH06-2-7,1,1,34.359,1383.293,1383.323,THERE,1383.293,1383.532,THEN,N,1383.203,1383.293,EH,1383.323,1383.493,1.59,4.403,f,1941,65,1,1
PH06-2-7,1,9,2.161,1385.563,1385.623,THEY,1385.563,1385.693,THERE,OW,1385.473,1385.563,EY,1385.623,1385.693,0.99,7.071,f,1941,65,1,0
PH06-2-7,1,1,2.129,1387.653,1387.712,THEY,1387.653,1387.822,THEY,NG,1387.493,1387.653,EY,1387.712,1387.822,1.26,3.175,f,1941,65,1,1
PH06-2-7,1,9,35.401,1423.123,1423.152,THERE,1423.123,1423.223,THEY,sp,1421.503,1423.123,EH,1423.152,1423.193,2.981,1.677,f,1941,65,1,0
PH06-2-7,0,1,10.42,1433.533,1433.562,THERE,1433.533,1433.643,THERE,sp,1432.013,1433.533,EH,1433.562,1433.613,3.011,2.325,f,1941,65,0,1
PH06-2-7,1,1,15.778,1449.361,1449.421,TH-,1449.361,1449.421,THERE,NG,1449.261,1449.361,sp,1449.421,1449.571,2.075,1.928,f,1941,65,1,1
PH06-2-7,1,1,5.835,1455.026,1455.136,THEY,1455.026,1455.256,TH-,sp,1454.776,1455.026,EY,1455.136,1455.256,2.109,2.845,f,1941,65,1,1
PH06-2-7,1,1,6.967,1462.103,1462.143,THEM,1462.103,1462.223,THEY,Z,1461.993,1462.103,AH,1462.143,1462.182,1.03,4.854,f,1941,65,1,1
PH06-2-7,1,1,0.63,1462.663,1462.693,THEY'D,1462.663,1462.853,THEM,N,1462.623,1462.663,EY,1462.693,1462.833,1.34,4.478,f,1941,65,1,1
PH06-2-7,1,1,1.929,1464.443,1464.483,THEY,1464.443,1464.782,THEY'D,G,1464.383,1464.443,EY,1464.483,1464.782,1.19,5.882,f,1941,65,1,1
PH06-2-7,1,0,9.221,1473.803,1473.843,THIS,1473.803,1474.003,THEY,N,1473.733,1473.803,IH,1473.843,1473.883,1.51,7.285,f,1941,65,1,0
PH06-2-7,1,1,3.57,1477.253,1477.413,THEY,1477.253,1477.573,THIS,sp,1476.849,1477.253,EY,1477.413,1477.573,1.584,3.157,f,1941,65,1,1
PH06-2-7,1,1,0.47,1477.933,1477.962,THEM,1477.933,1478.043,THEY,NG,1477.852,1477.933,EH,1477.962,1478.013,1.33,6.015,f,1941,65,1,1
PH06-2-7,1,1,0.9,1478.853,1478.882,THEY,1478.853,1478.943,THEM,Z,1478.793,1478.853,EY,1478.882,1478.943,1.301,6.918,f,1941,65,1,1
PH06-2-7,2,1,1.25,1480.113,1480.142,THEY,1480.113,1480.193,THEY,sp,1480.013,1480.113,EY,1480.142,1480.193,1.199,6.672,f,1941,65,1,1
PH06-2-7,1,2,0.859,1480.903,1480.952,THEY'RE,1480.903,1481.052,THEY,G,1480.822,1480.903,EH,1480.952,1481.023,1.29,6.202,f,1941,65,1,1
PH06-2-7,1,1,0.511,1481.453,1481.492,THEY'RE,1481.453,1481.563,THEY'RE,N,1481.423,1481.453,EH,1481.492,1481.532,1.41,6.383,f,1941,65,1,1
PH06-2-7,1,1,1.64,1483.113,1483.143,THEY,1483.113,1483.203,THEY'RE,N,1483.083,1483.113,EY,1483.143,1483.203,1.83,3.279,f,1941,65,1,1
PH06-2-7,1,1,1.32,1484.363,1484.413,THEY,1484.363,1484.523,THEY,OW,1484.303,1484.363,EY,1484.413,1484.523,0.72,6.944,f,1941,65,1,1
PH06-2-7,1,9,1.7,1486.163,1486.193,THE,1486.163,1486.223,THEY,N,1486.112,1486.163,AH,1486.193,1486.223,2.52,2.381,f,1941,65,1,0
PH06-2-7,1,0,11.889,1498.013,1498.063,THEY,1498.013,1498.112,THE,IY,1497.933,1498.013,EY,1498.063,1498.112,1.25,5.6,f,1941,65,1,0
PH06-2-7,1,1,38.891,1536.753,1536.782,THAT,1536.753,1537.003,THEY,L,1536.723,1536.753,AE,1536.782,1536.973,1.73,4.046,f,1941,65,1,1
PH06-2-7,1,9,4.5,1541.433,1541.473,THE,1541.433,1541.503,THAT,AH,1541.403,1541.433,AH,1541.473,1541.503,1.019,6.869,f,1941,65,1,0
PH06-2-7,1,1,0.96,1542.333,1542.412,THE,1542.333,1542.463,THE,AH,1542.303,1542.333,AH,1542.412,1542.463,1.281,3.903,f,1941,65,1,1
PH06-2-7,1,1,1.02,1543.403,1543.453,THE,1543.403,1543.483,THE,OW,1543.313,1543.403,AH,1543.453,1543.483,1.79,3.352,f,1941,65,1,1
PH06-2-7,1,9,11.29,1554.713,1554.743,THE,1554.713,1554.773,THE,V,1554.683,1554.713,IY,1554.743,1554.773,2.359,2.967,f,1941,65,1,0
PH06-2-7,1,1,0.509,1555.203,1555.243,THE,1555.203,1555.282,THE,N,1555.133,1555.203,IY,1555.243,1555.282,1.37,6.569,f,1941,65,1,1
PH06-2-7,2,1,0.951,1556.122,1556.163,THEY,1556.122,1556.233,THE,sp,1556.083,1556.122,EY,1556.163,1556.233,1.01,5.941,f,1941,65,1,1
PH06-2-7,1,1,69.11,1625.253,1625.282,THEY,1625.253,1625.343,THEY,sp,1624.893,1625.253,EY,1625.282,1625.343,1.47,5.442,f,1941,65,1,1
PH06-2-7,1,1,0.499,1625.783,1625.813,THE,1625.783,1625.842,THEY,N,1625.753,1625.783,AH,1625.813,1625.842,0.92,7.609,f,1941,65,1,1
PH06-2-7,2,1,2.154,1627.936,1627.965,THE,1627.936,1627.996,THE,sp,1626.933,1627.936,AH,1627.965,1627.996,2.352,3.401,f,1941,65,1,1
PH06-2-7,1,2,6.227,1634.153,1634.192,THE,1634.153,1634.223,THE,AH,1634.123,1634.153,AH,1634.192,1634.223,1.12,7.143,f,1941,65,1,1
PH06-2-7,1,1,1.52,1635.463,1635.533,THE,1635.463,1635.743,THE,AH,1635.403,1635.463,IY,1635.533,1635.743,2.21,1.357,f,1941,65,1,1
PH06-2-7,1,1,1.6,1637.263,1637.292,THE,1637.263,1637.343,THE,sp,1636.103,1637.263,IY,1637.292,1637.343,2.32,2.155,f,1941,65,1,1
PH06-2-7,1,9,4.71,1641.903,1641.963,THE,1641.903,1642.053,THE,V,1641.803,1641.903,AH,1641.963,1642.053,1.25,4,f,1941,65,1,0
PH06-2-7,1,1,3.179,1645.163,1645.202,THE,1645.163,1645.232,THE,R,1645.113,1645.163,AH,1645.202,1645.232,1.23,5.691,f,1941,65,1,1
PH06-2-7,1,1,12.77,1657.862,1657.953,THE,1657.862,1658.002,THE,AH,1657.793,1657.862,AH,1657.953,1658.002,0.91,7.692,f,1941,65,1,1
PH06-2-7,1,1,2.371,1660.293,1660.333,THE,1660.293,1660.373,THE,sp,1660.133,1660.293,AH,1660.333,1660.373,1.08,3.704,f,1941,65,1,1
PH06-2-7,1,1,10.53,1670.813,1670.873,THE,1670.813,1670.903,THE,ER,1670.773,1670.813,AH,1670.873,1670.903,2.35,2.979,f,1941,65,1,1
PH06-2-7,1,1,17.24,1687.943,1688.013,THAT,1687.943,1688.143,THE,ER,1687.863,1687.943,AH,1688.013,1688.053,1.19,6.723,f,1941,65,1,1
PH06-2-7,1,1,1.56,1689.643,1689.673,THE,1689.643,1689.703,THAT,V,1689.603,1689.643,AH,1689.673,1689.703,1.1,6.364,f,1941,65,1,1
PH06-2-7,1,1,2.729,1692.273,1692.303,THE,1692.273,1692.432,THE,M,1692.233,1692.273,IY,1692.303,1692.432,1.28,4.688,f,1941,65,1,1
PH06-2-7,1,2,21.38,1713.663,1713.703,THEM,1713.663,1713.812,THE,V,1713.613,1713.663,AH,1713.703,1713.732,2.44,2.459,f,1941,65,1,1
PH06-2-7,1,1,0.231,1713.942,1713.983,THEIR,1713.942,1714.043,THEM,L,1713.913,1713.942,EH,1713.983,1714.013,1.66,5.422,f,1941,65,1,1
PH06-2-7,1,1,1.02,1714.963,1715.013,THEY,1714.963,1715.063,THEIR,ER,1714.892,1714.963,EY,1715.013,1715.063,1.691,4.731,f,1941,65,1,1
PH06-2-7,1,1,3,1717.993,1718.033,THE,1717.993,1718.063,THEY,M,1717.963,1717.993,AH,1718.033,1718.063,1.011,6.924,f,1941,65,1,1
PH06-2-7,1,1,3.75,1721.753,1721.783,THE,1721.753,1721.813,THE,L,1721.712,1721.753,AH,1721.783,1721.813,1.45,5.517,f,1941,65,1,1
PH06-2-7,1,1,38.21,1759.833,1759.862,THIS,1759.833,1760.023,THE,NG,1759.723,1759.833,IH,1759.862,1759.913,2.17,4.608,f,1941,65,1,1
PH06-2-7,1,1,3.15,1762.812,1762.853,THIS,1762.812,1763.173,THIS,V,1762.763,1762.812,IH,1762.853,1762.943,1.591,5.028,f,1941,65,1,1
PH06-2-7,1,1,0.23,1763.173,1763.203,THIS,1763.173,1763.403,THIS,S,1762.943,1763.173,AH,1763.203,1763.263,1.301,4.612,f,1941,65,1,1
PH06-2-7,1,1,44.87,1808.033,1808.083,THIS,1808.033,1808.273,THIS,IY,1807.903,1808.033,AH,1808.083,1808.153,1.72,4.07,f,1941,65,1,1
PH06-2-7,1,1,2.54,1810.663,1810.733,THEN,1810.663,1810.813,THIS,sp,1810.573,1810.663,EH,1810.733,1810.773,1.35,2.963,f,1941,65,1,1
PH06-2-7,1,1,1.18,1811.923,1811.953,THE,1811.923,1811.993,THEN,Z,1811.773,1811.923,IY,1811.953,1811.993,1.07,5.607,f,1941,65,1,1
PH06-2-7,1,1,42.09,1853.963,1853.993,THEY,1853.963,1854.083,THE,N,1853.913,1853.963,EY,1853.993,1854.083,1.66,4.819,f,1941,65,1,1
PH06-2-7,1,1,0.49,1854.263,1854.303,THAT,1854.263,1854.573,THEY,V,1854.213,1854.263,AE,1854.303,1854.543,1.58,4.43,f,1941,65,1,1
PH06-2-7,1,1,0.56,1854.703,1854.733,THAT'S,1854.703,1855.133,THAT,N,1854.653,1854.703,AE,1854.733,1854.853,1.64,4.268,f,1941,65,1,1
PH06-2-7,0,1,0.28,1855.133,1855.183,THAT'S,1855.133,1855.413,THAT'S,S,1854.923,1855.133,AE,1855.183,1855.303,1.61,4.348,f,1941,65,0,1
PH06-2-7,1,1,10.44,1865.643,1865.672,THAT'S,1865.643,1865.853,THAT'S,sp,1865.522,1865.643,AE,1865.672,1865.723,1.179,4.241,f,1941,65,1,1
PH06-2-7,1,1,28.69,1894.323,1894.352,THAT'S,1894.323,1894.543,THAT'S,sp,1893.133,1894.323,AE,1894.352,1894.393,6.58,0.304,f,1941,65,1,1
PH06-2-7,1,9,36.989,1931.473,1931.503,THE,1931.473,1931.532,THAT'S,L,1931.423,1931.473,AH,1931.503,1931.532,1.54,4.545,f,1941,65,1,0
PH06-2-7,1,1,22.741,1954.203,1954.243,((THEY)),1954.203,1954.273,THE,UW,1954.162,1954.203,EY,1954.243,1954.273,2.36,2.119,f,1941,65,1,1
PH06-2-7,2,1,1.37,1955.553,1955.593,THEY,1955.553,1955.643,((THEY)),sp,1954.783,1955.553,EY,1955.593,1955.643,2.06,3.398,f,1941,65,1,1
PH06-2-7,1,2,1.15,1956.692,1956.743,THEY,1956.692,1956.793,THEY,L,1956.663,1956.692,EY,1956.743,1956.793,1.43,8.392,f,1941,65,1,1
PH06-2-7,1,1,1.01,1957.663,1957.723,THEY,1957.663,1957.803,THEY,L,1957.633,1957.663,EY,1957.723,1957.803,1.11,7.207,f,1941,65,1,1
PH06-2-7,0,1,31.35,1988.933,1988.962,THIS,1988.933,1989.153,THEY,sp,1988.182,1988.933,IH,1988.962,1989.003,1.951,2.563,f,1941,65,0,1
PH06-2-7,1,0,0.55,1989.573,1989.603,THE,1989.573,1989.703,THIS,N,1989.522,1989.573,AH,1989.603,1989.703,1.379,4.351,f,1941,65,1,0
PH06-2-7,1,1,8.57,1998.122,1998.163,THIS,1998.122,1998.273,THE,N,1998.063,1998.122,AH,1998.163,1998.222,2.14,3.271,f,1941,65,1,1
PH06-2-7,1,1,1.65,1999.593,1999.673,THAT'S,1999.593,1999.923,THIS,AH,1999.563,1999.593,AE,1999.673,1999.743,2,4,f,1941,65,1,1
PH06-2-7,1,1,2.66,2002.343,2002.372,THIS,2002.343,2002.583,THAT'S,sp,2000.903,2002.343,AH,2002.372,2002.403,3.72,1.344,f,1941,65,1,1
PH06-2-7,1,1,31.14,2033.653,2033.693,THE,2033.653,2033.723,THIS,AH,2033.613,2033.653,AH,2033.693,2033.723,1.56,3.205,f,1941,65,1,1
PH06-2-7,1,1,49.83,2083.313,2083.353,THEY'RE,2083.313,2083.553,THE,sp,2083.293,2083.313,EH,2083.353,2083.523,2.63,1.901,f,1941,65,1,1
PH06-2-7,1,1,1.119,2084.533,2084.573,THEY'RE,2084.533,2084.672,THEY'RE,NG,2084.272,2084.533,EH,2084.573,2084.643,2.24,3.571,f,1941,65,1,1
PH06-2-7,1,1,0.861,2085.373,2085.423,THEY'RE,2085.373,2085.533,THEY'RE,NG,2085.253,2085.373,EH,2085.423,2085.503,1.86,4.301,f,1941,65,1,1
PH06-2-7,1,1,1.37,2086.723,2086.753,THAT,2086.723,2086.903,THEY'RE,UW,2086.613,2086.723,AE,2086.753,2086.873,1.07,4.673,f,1941,65,1,1
PH06-2-7,1,1,4.47,2091.273,2091.343,THE,2091.273,2091.373,THAT,F,2091.203,2091.273,AH,2091.343,2091.373,3.09,2.265,f,1941,65,1,1
PH06-2-7,0,1,2.87,2094.053,2094.133,THE,2094.053,2094.243,THE,K,2094.033,2094.053,AH,2094.133,2094.243,1.269,4.728,f,1941,65,0,1
PH06-2-7,0,0,0.91,2095.053,2095.113,THE,2095.053,2095.153,THE,sp,2095.012,2095.053,AH,2095.113,2095.153,2.72,1.471,f,1941,65,0,0
PH06-2-7,1,2,4.15,2099.212,2099.242,THAT,2099.212,2099.303,THE,NG,2099.183,2099.212,AE,2099.242,2099.273,1.33,5.263,f,1941,65,1,1
PH06-2-7,1,9,3.379,2102.613,2102.653,THE,2102.613,2102.682,THAT,N,2102.583,2102.613,AH,2102.653,2102.682,1.24,5.645,f,1941,65,1,0
PH06-2-7,1,1,19.851,2122.393,2122.443,THEY,2122.393,2122.533,THE,ER,2122.293,2122.393,EY,2122.443,2122.533,1.26,3.968,f,1941,65,1,1
PH06-2-7,1,1,1.75,2124.103,2124.173,THIS,2124.103,2124.283,THEY,V,2124.043,2124.103,AH,2124.173,2124.233,1.38,5.072,f,1941,65,1,1
PH06-2-7,1,1,0.899,2125.073,2125.133,THEY,2125.073,2125.182,THIS,ER,2125.023,2125.073,EY,2125.133,2125.182,1.12,5.357,f,1941,65,1,1
PH06-2-7,1,1,8.84,2133.843,2133.913,THEY,2133.843,2134.022,THEY,K,2133.812,2133.843,EY,2133.913,2134.022,2.121,2.357,f,1941,65,1,1
PH06-2-7,0,1,43.951,2177.863,2177.943,THE,2177.863,2177.973,THEY,sp,2177.853,2177.863,AH,2177.943,2177.973,1.609,3.108,f,1941,65,0,1
PH06-2-7,1,1,11.355,2189.268,2189.298,THE,2189.268,2189.328,THE,V,2189.237,2189.268,AH,2189.298,2189.328,1.65,4.242,f,1941,65,1,1
PH06-2-7,1,1,2.945,2192.073,2192.102,THIS,2192.073,2192.273,THE,sp,2191.048,2192.073,AH,2192.102,2192.143,1.915,2.611,f,1941,65,1,1
PH06-2-7,1,1,2.23,2194.383,2194.423,THEY,2194.383,2194.503,THIS,AW,2194.123,2194.383,EY,2194.423,2194.503,1.621,4.935,f,1941,65,1,1
PH06-2-7,0,1,2.96,2197.272,2197.333,THIS,2197.272,2197.463,THEY,V,2197.223,2197.272,AH,2197.333,2197.373,1.599,3.752,f,1941,65,0,1
PH06-2-7,1,2,9.09,2206.493,2206.523,THE,2206.493,2206.553,THIS,EY,2206.363,2206.493,AH,2206.523,2206.553,2.11,2.844,f,1941,65,1,1
PH06-2-7,1,1,10.85,2217.243,2217.283,THAT,2217.243,2217.403,THE,V,2217.193,2217.243,AE,2217.283,2217.353,3.509,1.425,f,1941,65,1,1
PH06-2-7,1,1,3.4,2220.693,2220.732,THE,2220.693,2220.803,THAT,AH,2220.462,2220.693,IY,2220.732,2220.803,4.731,1.902,f,1941,65,1,1
PH06-2-7,1,1,40.8,2261.423,2261.453,THERE,2261.423,2261.603,THE,N,2261.343,2261.423,EH,2261.453,2261.573,13.181,0.379,f,1941,65,1,1
PH06-2-7,1,1,25.76,2287.143,2287.233,THAT,2287.143,2287.363,THERE,N,2287.113,2287.143,AE,2287.233,2287.323,1.16,5.172,f,1941,65,1,1
